1.837664199999999983e+04,1.837664199999999983e+04,1.879489159999999902e+04,1.834235839999999735e+04,1.927916915000000154e+04
1.836594199999999910e+04,1.836594199999999910e+04,1.885175999999999840e+04,1.832564933333333101e+04,1.928035330000000249e+04
1.838232200000000012e+04,1.838232200000000012e+04,1.891070800000000236e+04,1.831072039999999834e+04,1.927997639999999956e+04
1.837334999999999854e+04,1.837334999999999854e+04,1.894960840000000098e+04,1.829521026666667240e+04,1.928102449999999953e+04
1.833740799999999945e+04,1.833740799999999945e+04,1.891836999999999898e+04,1.828049573333333683e+04,1.928255915000000095e+04
1.830830000000000291e+04,1.830830000000000291e+04,1.887908199999999852e+04,1.826605413333333490e+04,1.928354535000000033e+04
1.826809600000000137e+04,1.826809600000000137e+04,1.882725400000000081e+04,1.825074439999999959e+04,1.928275435000000289e+04
1.819020000000000073e+04,1.819020000000000073e+04,1.876982800000000134e+04,1.823709506666666857e+04,1.928109330000000045e+04
1.808648199999999997e+04,1.808648199999999997e+04,1.870846759999999995e+04,1.822561653333333015e+04,1.927655389999999898e+04
1.799224199999999837e+04,1.799224199999999837e+04,1.864584920000000056e+04,1.821491119999999864e+04,1.927872954999999638e+04
1.789328399999999965e+04,1.789328399999999965e+04,1.857479560000000129e+04,1.819994586666666873e+04,1.927776795000000129e+04
1.780660400000000300e+04,1.780660400000000300e+04,1.850191920000000391e+04,1.818263413333333301e+04,1.927717024999999921e+04
1.768808000000000175e+04,1.768808000000000175e+04,1.842124680000000444e+04,1.816427346666666926e+04,1.927313224999999875e+04
1.758443800000000192e+04,1.758443800000000192e+04,1.833897760000000198e+04,1.814615106666666907e+04,1.926937734999999884e+04
1.726230400000000009e+04,1.726230400000000009e+04,1.821808760000000257e+04,1.811196946666666918e+04,1.925980659999999625e+04
1.716295000000000073e+04,1.716295000000000073e+04,1.813479840000000331e+04,1.808989613333333546e+04,1.925121110000000044e+04
1.706386800000000221e+04,1.706386800000000221e+04,1.805186600000000180e+04,1.806828639999999723e+04,1.924141554999999789e+04
1.696998199999999997e+04,1.696998199999999997e+04,1.796187919999999940e+04,1.804321399999999994e+04,1.923307014999999956e+04
1.692803400000000329e+04,1.692803400000000329e+04,1.788741160000000309e+04,1.802387373333333380e+04,1.922685940000000119e+04
1.716620600000000195e+04,1.716620600000000195e+04,1.783448880000000281e+04,1.800839266666666663e+04,1.922503789999999935e+04
1.721693400000000111e+04,1.721693400000000111e+04,1.779162200000000303e+04,1.799450066666667044e+04,1.921945959999999832e+04
1.727077400000000125e+04,1.727077400000000125e+04,1.775505680000000211e+04,1.798268879999999990e+04,1.920951249999999709e+04
1.735698600000000079e+04,1.735698600000000079e+04,1.771751400000000285e+04,1.797031053333333330e+04,1.919602700000000186e+04
1.740841799999999785e+04,1.740841799999999785e+04,1.767614439999999740e+04,1.795954613333332964e+04,1.918187304999999833e+04
1.739298800000000119e+04,1.739298800000000119e+04,1.763022959999999875e+04,1.795125493333333725e+04,1.916592694999999730e+04
1.735486800000000221e+04,1.735486800000000221e+04,1.758726719999999477e+04,1.794098360000000321e+04,1.914899774999999863e+04
1.730250400000000081e+04,1.730250400000000081e+04,1.754236920000000100e+04,1.793126666666666642e+04,1.913232344999999987e+04
1.728231999999999971e+04,1.728231999999999971e+04,1.749751359999999841e+04,1.792134373333333497e+04,1.911552319999999963e+04
1.720373400000000038e+04,1.720373400000000038e+04,1.744222119999999632e+04,1.791262680000000182e+04,1.909855389999999898e+04
1.712340600000000268e+04,1.712340600000000268e+04,1.738742919999999867e+04,1.790264919999999984e+04,1.907976819999999861e+04
1.705654599999999846e+04,1.705654599999999846e+04,1.733691639999999825e+04,1.789267079999999987e+04,1.906022535000000062e+04
1.699090200000000186e+04,1.699090200000000186e+04,1.728693040000000110e+04,1.788402746666667008e+04,1.904088439999999900e+04
1.689865000000000146e+04,1.689865000000000146e+04,1.723920359999999710e+04,1.787196746666667241e+04,1.902143340000000171e+04
1.686686800000000221e+04,1.686686800000000221e+04,1.719829839999999967e+04,1.786535613333333458e+04,1.900256309999999939e+04
1.687909800000000178e+04,1.687909800000000178e+04,1.716480039999999644e+04,1.785824573333333683e+04,1.898508509999999660e+04
1.687109199999999691e+04,1.687109199999999691e+04,1.713247799999999916e+04,1.784738840000000346e+04,1.896664499999999680e+04
1.687963799999999901e+04,1.687963799999999901e+04,1.710153719999999885e+04,1.783796013333333394e+04,1.894821429999999964e+04
1.688863799999999901e+04,1.688863799999999901e+04,1.707931520000000091e+04,1.782494026666666832e+04,1.892969634999999835e+04
1.686776800000000003e+04,1.686776800000000003e+04,1.705496440000000075e+04,1.781117160000000149e+04,1.891186004999999568e+04
1.678254999999999927e+04,1.678254999999999927e+04,1.706884960000000137e+04,1.779957360000000335e+04,1.889320895000000019e+04
1.670050000000000000e+04,1.670050000000000000e+04,1.703998800000000119e+04,1.778541479999999865e+04,1.887370764999999665e+04
1.665942200000000230e+04,1.665942200000000230e+04,1.702064800000000105e+04,1.777694399999999951e+04,1.885445354999999836e+04
1.658865400000000227e+04,1.658865400000000227e+04,1.700304960000000210e+04,1.776607626666666692e+04,1.883336080000000220e+04
1.657830999999999767e+04,1.657830999999999767e+04,1.698501959999999963e+04,1.775697799999999916e+04,1.881381210000000283e+04
1.656748800000000119e+04,1.656748800000000119e+04,1.694910599999999977e+04,1.775071493333333274e+04,1.879232504999999946e+04
1.662832400000000052e+04,1.662832400000000052e+04,1.692226600000000326e+04,1.774924640000000363e+04,1.877284054999999717e+04
1.665110599999999977e+04,1.665110599999999977e+04,1.689671440000000075e+04,1.774523200000000361e+04,1.875387804999999935e+04
1.665645599999999831e+04,1.665645599999999831e+04,1.686294359999999870e+04,1.774118120000000272e+04,1.873402214999999705e+04
1.662352799999999843e+04,1.662352799999999843e+04,1.682804159999999683e+04,1.773360226666666858e+04,1.871469195000000036e+04
1.659561799999999857e+04,1.659561799999999857e+04,1.678963200000000143e+04,1.772303266666666968e+04,1.869626814999999988e+04
1.656766200000000026e+04,1.656766200000000026e+04,1.676482479999999850e+04,1.771566119999999864e+04,1.868044019999999728e+04
1.655194599999999991e+04,1.655194599999999991e+04,1.674660279999999693e+04,1.771357733333333090e+04,1.866480789999999615e+04
1.658810000000000218e+04,1.658810000000000218e+04,1.672409959999999774e+04,1.771077373333333162e+04,1.864948429999999644e+04
1.667739400000000023e+04,1.667739400000000023e+04,1.672277359999999680e+04,1.770486773333333258e+04,1.863243014999999650e+04
1.678814600000000064e+04,1.678814600000000064e+04,1.672257999999999811e+04,1.767612640000000101e+04,1.861666339999999764e+04
1.686778600000000006e+04,1.686778600000000006e+04,1.672707279999999810e+04,1.764769039999999950e+04,1.859902664999999979e+04
1.693837399999999980e+04,1.693837399999999980e+04,1.673609720000000016e+04,1.761676053333333402e+04,1.858182404999999926e+04
1.701131600000000253e+04,1.701131600000000253e+04,1.674663279999999941e+04,1.758522146666666595e+04,1.856536559999999736e+04
1.700330000000000291e+04,1.700330000000000291e+04,1.675006000000000131e+04,1.755227533333333486e+04,1.854881534999999712e+04
1.699691400000000067e+04,1.699691400000000067e+04,1.674614320000000225e+04,1.751893093333333672e+04,1.853289979999999923e+04
1.697190600000000268e+04,1.697190600000000268e+04,1.674723559999999998e+04,1.748483640000000378e+04,1.851380604999999923e+04
1.690058200000000215e+04,1.690058200000000215e+04,1.674028600000000006e+04,1.744791413333333549e+04,1.849357585000000108e+04
1.684055400000000009e+04,1.684055400000000009e+04,1.673701599999999962e+04,1.741252600000000166e+04,1.847292314999999871e+04
1.672756000000000131e+04,1.672756000000000131e+04,1.672201840000000084e+04,1.737198680000000604e+04,1.845067959999999948e+04
1.665338200000000143e+04,1.665338200000000143e+04,1.672030960000000050e+04,1.733574893333333603e+04,1.843131840000000011e+04
1.659536200000000099e+04,1.659536200000000099e+04,1.672620799999999872e+04,1.730033146666666653e+04,1.841343370000000141e+04
1.654976200000000244e+04,1.654976200000000244e+04,1.671835399999999936e+04,1.726362266666666983e+04,1.839596640000000116e+04
1.652190200000000186e+04,1.652190200000000186e+04,1.672366560000000027e+04,1.722953146666666726e+04,1.837786100000000079e+04
1.655892400000000271e+04,1.655892400000000271e+04,1.671814119999999821e+04,1.719685746666666819e+04,1.835930040000000008e+04
1.654493600000000151e+04,1.654493600000000151e+04,1.671579920000000129e+04,1.716646466666666674e+04,1.833979149999999936e+04
1.657460399999999936e+04,1.657460399999999936e+04,1.671546399999999994e+04,1.714311733333333541e+04,1.832148430000000008e+04
1.659443400000000111e+04,1.659443400000000111e+04,1.670701960000000327e+04,1.711959693333333780e+04,1.830255199999999968e+04
1.664870799999999872e+04,1.664870799999999872e+04,1.672211600000000180e+04,1.710085786666666900e+04,1.828666799999999785e+04
1.672352799999999843e+04,1.672352799999999843e+04,1.673814119999999821e+04,1.708077573333333567e+04,1.827078609999999753e+04
1.677335000000000218e+04,1.677335000000000218e+04,1.675134560000000056e+04,1.705706906666666691e+04,1.825217574999999852e+04
1.677721600000000035e+04,1.677721600000000035e+04,1.675737480000000141e+04,1.703648893333333035e+04,1.823369610000000102e+04
1.678802800000000207e+04,1.678802800000000207e+04,1.675423599999999715e+04,1.701440266666666503e+04,1.821450800000000163e+04
1.666500600000000122e+04,1.666500600000000122e+04,1.673749719999999797e+04,1.698637013333333380e+04,1.819341270000000077e+04
1.653200000000000000e+04,1.653200000000000000e+04,1.670906239999999889e+04,1.695801906666666400e+04,1.817197119999999995e+04
1.640159799999999814e+04,1.640159799999999814e+04,1.667403600000000006e+04,1.692801506666666683e+04,1.814953740000000107e+04
1.632689400000000023e+04,1.632689400000000023e+04,1.664919640000000072e+04,1.690439519999999902e+04,1.812867890000000261e+04
1.632393400000000292e+04,1.632393400000000292e+04,1.663134799999999814e+04,1.688479186666666646e+04,1.810910045000000173e+04
1.638689800000000105e+04,1.638689800000000105e+04,1.661261360000000059e+04,1.686614999999999782e+04,1.808958390000000145e+04
1.643128800000000047e+04,1.643128800000000047e+04,1.659466000000000349e+04,1.684767280000000028e+04,1.806978070000000298e+04
1.654763000000000466e+04,1.654763000000000466e+04,1.658417919999999867e+04,1.683170760000000155e+04,1.805103594999999768e+04
1.654594800000000032e+04,1.654594800000000032e+04,1.656400479999999880e+04,1.681457280000000173e+04,1.803162909999999829e+04
1.654285200000000259e+04,1.654285200000000259e+04,1.655980200000000332e+04,1.680054173333333529e+04,1.801371619999999893e+04
1.655444800000000032e+04,1.655444800000000032e+04,1.655539240000000063e+04,1.679057453333333615e+04,1.799586965000000055e+04
1.662112400000000343e+04,1.662112400000000343e+04,1.657337280000000101e+04,1.678345186666666996e+04,1.797978885000000082e+04
1.662453800000000047e+04,1.662453800000000047e+04,1.657841040000000066e+04,1.678918986666667115e+04,1.796374695000000065e+04
1.669259200000000419e+04,1.669259200000000419e+04,1.658345080000000235e+04,1.678321559999999954e+04,1.794869889999999577e+04
1.666810399999999936e+04,1.666810399999999936e+04,1.658347040000000197e+04,1.677415746666667110e+04,1.793333694999999716e+04
1.661983200000000215e+04,1.661983200000000215e+04,1.657497839999999997e+04,1.676723120000000199e+04,1.791644279999999708e+04
1.650407400000000052e+04,1.650407400000000052e+04,1.656240279999999984e+04,1.675518786666666711e+04,1.789947574999999779e+04
1.638682600000000093e+04,1.638682600000000093e+04,1.654678840000000127e+04,1.673723120000000199e+04,1.788184944999999789e+04
1.618392799999999988e+04,1.618392799999999988e+04,1.650531559999999808e+04,1.671434853333333740e+04,1.786349759999999878e+04
1.590575400000000081e+04,1.590575400000000081e+04,1.644573440000000119e+04,1.668315613333333386e+04,1.784257254999999714e+04
1.568382400000000052e+04,1.568382400000000052e+04,1.638200159999999778e+04,1.665568706666666549e+04,1.782129559999999765e+04
1.551333600000000115e+04,1.551333600000000115e+04,1.632036439999999857e+04,1.662884906666666575e+04,1.780059049999999843e+04
1.542807200000000012e+04,1.542807200000000012e+04,1.627773279999999795e+04,1.660623680000000240e+04,1.777864239999999700e+04
1.544146800000000076e+04,1.544146800000000076e+04,1.623816599999999744e+04,1.658678853333333609e+04,1.775760480000000098e+04
1.555656799999999930e+04,1.555656799999999930e+04,1.619944239999999809e+04,1.656676039999999921e+04,1.773591700000000128e+04
1.561650400000000081e+04,1.561650400000000081e+04,1.617230119999999988e+04,1.654463266666666823e+04,1.771285834999999861e+04
1.565407200000000194e+04,1.565407200000000194e+04,1.614477880000000005e+04,1.652553826666667010e+04,1.769002300000000105e+04
1.558483400000000074e+04,1.558483400000000074e+04,1.611438000000000102e+04,1.650366533333333427e+04,1.766709325000000172e+04
1.549151600000000144e+04,1.549151600000000144e+04,1.607109039999999914e+04,1.648245319999999992e+04,1.764546685000000070e+04
1.534542400000000089e+04,1.534542400000000089e+04,1.600374039999999877e+04,1.645706186666667054e+04,1.762196255000000383e+04
1.547791000000000167e+04,1.547791000000000167e+04,1.599050360000000001e+04,1.644991666666666788e+04,1.760372544999999809e+04
1.557768800000000010e+04,1.557768800000000010e+04,1.597405880000000070e+04,1.643959293333333335e+04,1.758470524999999907e+04
1.574688200000000143e+04,1.574688200000000143e+04,1.595423040000000037e+04,1.642818426666666710e+04,1.756600740000000224e+04
1.587810000000000036e+04,1.587810000000000036e+04,1.593752080000000024e+04,1.641625373333333482e+04,1.754630659999999989e+04
1.600762800000000061e+04,1.600762800000000061e+04,1.589669560000000092e+04,1.639892786666666871e+04,1.752476675000000250e+04
1.584678600000000006e+04,1.584678600000000006e+04,1.584897119999999813e+04,1.638045986666666795e+04,1.750224885000000359e+04
1.581755800000000090e+04,1.581755800000000090e+04,1.581334560000000056e+04,1.636957893333333413e+04,1.748289770000000135e+04
1.575553600000000006e+04,1.575553600000000006e+04,1.578043000000000029e+04,1.635971666666666715e+04,1.746398999999999796e+04
1.576631199999999808e+04,1.576631199999999808e+04,1.575226479999999901e+04,1.635397453333333397e+04,1.744709599999999773e+04
1.596665200000000186e+04,1.596665200000000186e+04,1.575640520000000106e+04,1.635274320000000262e+04,1.743292740000000049e+04
1.621350600000000122e+04,1.621350600000000122e+04,1.576770600000000013e+04,1.635545000000000255e+04,1.741970550000000367e+04
1.639577400000000125e+04,1.639577400000000125e+04,1.579168560000000070e+04,1.635740986666666868e+04,1.740868590000000404e+04
1.655906399999999849e+04,1.655906399999999849e+04,1.581487759999999980e+04,1.635915506666666988e+04,1.739602820000000065e+04
1.667123400000000038e+04,1.667123400000000038e+04,1.584972599999999875e+04,1.635683520000000135e+04,1.738187135000000126e+04
1.667940799999999945e+04,1.667940799999999945e+04,1.591113599999999860e+04,1.635463000000000284e+04,1.736865435000000070e+04
1.665823599999999715e+04,1.665823599999999715e+04,1.596258839999999873e+04,1.635556866666666792e+04,1.735411149999999907e+04
1.668319800000000032e+04,1.668319800000000032e+04,1.602565799999999945e+04,1.636138786666666601e+04,1.734015914999999950e+04
1.679510399999999936e+04,1.679510399999999936e+04,1.608828399999999965e+04,1.637245413333333272e+04,1.732776679999999760e+04
1.689270200000000114e+04,1.689270200000000114e+04,1.613997279999999955e+04,1.637850453333333280e+04,1.731433510000000024e+04
1.693122400000000198e+04,1.693122400000000198e+04,1.618606719999999950e+04,1.637991520000000128e+04,1.730070820000000094e+04
1.697320599999999831e+04,1.697320599999999831e+04,1.623392879999999968e+04,1.638124239999999918e+04,1.728718769999999859e+04
1.693353000000000247e+04,1.693353000000000247e+04,1.628154960000000028e+04,1.637846360000000095e+04,1.727325204999999914e+04
1.678628600000000006e+04,1.678628600000000006e+04,1.632857439999999951e+04,1.637233013333333474e+04,1.725856085000000166e+04
1.670360199999999895e+04,1.670360199999999895e+04,1.638238999999999942e+04,1.636755893333333552e+04,1.724560354999999981e+04
1.668390399999999863e+04,1.668390399999999863e+04,1.645376320000000123e+04,1.636295053333333453e+04,1.723301404999999795e+04
1.665874399999999878e+04,1.665874399999999878e+04,1.647009560000000056e+04,1.635773760000000038e+04,1.722129179999999906e+04
1.663621199999999953e+04,1.663621199999999953e+04,1.649325439999999799e+04,1.635399106666666921e+04,1.721089764999999898e+04
1.666702000000000044e+04,1.666702000000000044e+04,1.651260199999999895e+04,1.635033720000000176e+04,1.720083610000000044e+04
1.662938000000000102e+04,1.662938000000000102e+04,1.653264600000000064e+04,1.634472386666666716e+04,1.718921534999999858e+04
1.656455199999999968e+04,1.656455199999999968e+04,1.656514799999999741e+04,1.634054853333333449e+04,1.717642139999999927e+04
1.656448800000000119e+04,1.656448800000000119e+04,1.661363599999999860e+04,1.633933320000000094e+04,1.716589390000000276e+04
1.655135199999999895e+04,1.655135199999999895e+04,1.664001319999999760e+04,1.634224386666666578e+04,1.715527094999999827e+04
1.653383000000000175e+04,1.653383000000000175e+04,1.666826080000000002e+04,1.634236706666666760e+04,1.714402109999999811e+04
1.648375600000000122e+04,1.648375600000000122e+04,1.667613479999999981e+04,1.633728346666666948e+04,1.713096684999999707e+04
1.642265799999999945e+04,1.642265799999999945e+04,1.665634920000000056e+04,1.633207493333333514e+04,1.711751075000000128e+04
1.632286599999999999e+04,1.632286599999999999e+04,1.663550799999999799e+04,1.632606413333333330e+04,1.710431869999999981e+04
1.634027400000000125e+04,1.634027400000000125e+04,1.662891319999999905e+04,1.632766719999999987e+04,1.709472294999999940e+04
1.648533400000000256e+04,1.648533400000000256e+04,1.665351480000000083e+04,1.633839359999999942e+04,1.708815799999999945e+04
1.671278399999999965e+04,1.671278399999999965e+04,1.668444480000000112e+04,1.634649546666666720e+04,1.708258979999999792e+04
1.697929999999999927e+04,1.697929999999999927e+04,1.671632760000000053e+04,1.635773266666666677e+04,1.707812479999999778e+04
1.726432200000000012e+04,1.726432200000000012e+04,1.675672520000000077e+04,1.636710506666666515e+04,1.707466330000000016e+04
1.740383600000000297e+04,1.740383600000000297e+04,1.677304079999999885e+04,1.637302106666666805e+04,1.707048555000000124e+04
1.732704599999999846e+04,1.732704599999999846e+04,1.675990320000000065e+04,1.637530666666666730e+04,1.706508280000000013e+04
1.723127800000000207e+04,1.723127800000000207e+04,1.675215999999999622e+04,1.637676626666666925e+04,1.705943115000000034e+04
1.699860800000000017e+04,1.699860800000000017e+04,1.672980439999999726e+04,1.637177133333333586e+04,1.705124409999999989e+04
1.685371600000000035e+04,1.685371600000000035e+04,1.673282719999999972e+04,1.637968573333333552e+04,1.704558565000000090e+04
1.676320200000000114e+04,1.676320200000000114e+04,1.673897519999999713e+04,1.638843453333333673e+04,1.704187749999999869e+04
1.665813799999999901e+04,1.665813799999999901e+04,1.673427360000000044e+04,1.639240933333333305e+04,1.703522394999999960e+04
1.646900800000000163e+04,1.646900800000000163e+04,1.670524120000000039e+04,1.638624053333333359e+04,1.702662539999999717e+04
1.636404399999999987e+04,1.636404399999999987e+04,1.666583239999999932e+04,1.637444533333333311e+04,1.701785794999999780e+04
1.615874200000000019e+04,1.615874200000000019e+04,1.663282679999999891e+04,1.636447533333333558e+04,1.700857184999999663e+04
1.592650000000000182e+04,1.592650000000000182e+04,1.659703280000000086e+04,1.635478200000000106e+04,1.700064179999999760e+04
1.579332800000000134e+04,1.579332800000000134e+04,1.655953519999999844e+04,1.634212253333333319e+04,1.699142839999999705e+04
1.575413400000000183e+04,1.575413400000000183e+04,1.653019200000000274e+04,1.633345293333333393e+04,1.698172054999999818e+04
1.582856200000000172e+04,1.582856200000000172e+04,1.651863439999999900e+04,1.632682600000000093e+04,1.697430579999999463e+04
1.589709000000000196e+04,1.589709000000000196e+04,1.649934720000000016e+04,1.632065146666666806e+04,1.696614794999999867e+04
1.609885600000000159e+04,1.609885600000000159e+04,1.650653359999999884e+04,1.631996413333333476e+04,1.696109979999999632e+04
1.633157600000000093e+04,1.633157600000000093e+04,1.651908439999999973e+04,1.632259173333333274e+04,1.695815199999999822e+04
1.660571800000000076e+04,1.660571800000000076e+04,1.655458439999999973e+04,1.632766133333333346e+04,1.695611089999999967e+04
1.680793800000000192e+04,1.680793800000000192e+04,1.659569039999999950e+04,1.633614826666666886e+04,1.695513765000000058e+04
1.697565599999999904e+04,1.697565599999999904e+04,1.662990520000000106e+04,1.634437306666666700e+04,1.695374899999999980e+04
1.700238799999999901e+04,1.700238799999999901e+04,1.663895639999999912e+04,1.635318506666666690e+04,1.695137915000000066e+04
1.702679200000000128e+04,1.702679200000000128e+04,1.662737600000000020e+04,1.636525613333333422e+04,1.695131259999999747e+04
1.701579599999999846e+04,1.701579599999999846e+04,1.661518679999999949e+04,1.638311920000000282e+04,1.695223455000000104e+04
1.693388399999999820e+04,1.693388399999999820e+04,1.658660719999999856e+04,1.640469026666666832e+04,1.695031509999999980e+04
1.692061000000000058e+04,1.692061000000000058e+04,1.656116279999999824e+04,1.642682546666666894e+04,1.695101719999999841e+04
1.693703399999999965e+04,1.693703399999999965e+04,1.654559599999999773e+04,1.644809826666666777e+04,1.695045089999999982e+04
1.696025200000000041e+04,1.696025200000000041e+04,1.655401719999999841e+04,1.646740146666666624e+04,1.695004759999999806e+04
1.699729200000000128e+04,1.699729200000000128e+04,1.656838959999999861e+04,1.648684080000000176e+04,1.695038084999999774e+04
1.704010400000000300e+04,1.704010400000000300e+04,1.659490640000000349e+04,1.650359266666667099e+04,1.695064854999999807e+04
1.702329799999999886e+04,1.702329799999999886e+04,1.659507920000000013e+04,1.652061173333333500e+04,1.695049434999999721e+04
1.695684799999999814e+04,1.695684799999999814e+04,1.658432519999999931e+04,1.653495000000000437e+04,1.694666179999999804e+04
1.689006399999999849e+04,1.689006399999999849e+04,1.660040240000000267e+04,1.655441680000000270e+04,1.693500569999999789e+04
1.682557800000000134e+04,1.682557800000000134e+04,1.663970360000000073e+04,1.657577826666666806e+04,1.692383659999999873e+04
1.684076000000000204e+04,1.684076000000000204e+04,1.669024959999999919e+04,1.660328173333333325e+04,1.691190189999999711e+04
1.686232200000000375e+04,1.686232200000000375e+04,1.673579520000000048e+04,1.661290586666666786e+04,1.689968739999999889e+04
1.688319200000000274e+04,1.688319200000000274e+04,1.677566360000000350e+04,1.662198359999999957e+04,1.688643694999999934e+04
1.674366400000000067e+04,1.674366400000000067e+04,1.679046960000000036e+04,1.662086893333333501e+04,1.686972614999999860e+04
1.656675200000000041e+04,1.656675200000000041e+04,1.680222720000000118e+04,1.662168840000000273e+04,1.685263749999999709e+04
1.640147800000000279e+04,1.640147800000000279e+04,1.680483280000000013e+04,1.662953840000000127e+04,1.683610689999999886e+04
1.623751400000000285e+04,1.623751400000000285e+04,1.680388000000000102e+04,1.663895440000000235e+04,1.681985059999999794e+04
1.607136200000000099e+04,1.607136200000000099e+04,1.677016479999999865e+04,1.663890386666667109e+04,1.680242379999999685e+04
1.606467000000000189e+04,1.606467000000000189e+04,1.673708839999999691e+04,1.664147786666666798e+04,1.678631509999999980e+04
1.608152799999999843e+04,1.608152799999999843e+04,1.669738920000000144e+04,1.664270279999999912e+04,1.677060229999999865e+04
1.603728000000000247e+04,1.603728000000000247e+04,1.665070119999999952e+04,1.663424693333333198e+04,1.675418554999999833e+04
1.604857200000000012e+04,1.604857200000000012e+04,1.661846320000000196e+04,1.662795880000000034e+04,1.673939439999999740e+04
1.603268600000000151e+04,1.603268600000000151e+04,1.657622439999999915e+04,1.661469800000000032e+04,1.672359434999999939e+04
1.603316200000000208e+04,1.603316200000000208e+04,1.653836239999999816e+04,1.660641773333333549e+04,1.671003915000000052e+04
1.601546800000000076e+04,1.601546800000000076e+04,1.649732359999999971e+04,1.659898506666666435e+04,1.669766860000000088e+04
1.581255600000000049e+04,1.581255600000000049e+04,1.642643560000000070e+04,1.657645679999999993e+04,1.668062894999999844e+04
1.571587400000000162e+04,1.571587400000000162e+04,1.637751599999999962e+04,1.656513466666666864e+04,1.666782094999999754e+04
1.576569000000000051e+04,1.576569000000000051e+04,1.634195560000000114e+04,1.655353080000000045e+04,1.665611774999999761e+04
1.595566400000000067e+04,1.595566400000000067e+04,1.633744479999999930e+04,1.655045506666666915e+04,1.664857364999999845e+04
1.611506600000000071e+04,1.611506600000000071e+04,1.632087840000000324e+04,1.654714266666667027e+04,1.664112919999999940e+04
1.653354200000000128e+04,1.653354200000000128e+04,1.632512320000000364e+04,1.654994466666666631e+04,1.663481895000000077e+04
1.682911400000000140e+04,1.682911400000000140e+04,1.633867920000000049e+04,1.655552853333333405e+04,1.662899074999999721e+04
1.716216200000000390e+04,1.716216200000000390e+04,1.638301840000000084e+04,1.656877293333333364e+04,1.662583804999999847e+04
1.733434800000000178e+04,1.733434800000000178e+04,1.642630159999999887e+04,1.658699253333333399e+04,1.662349714999999924e+04
1.747409000000000378e+04,1.747409000000000378e+04,1.645058079999999973e+04,1.659850853333333362e+04,1.662027394999999888e+04
1.747338200000000143e+04,1.747338200000000143e+04,1.645164760000000024e+04,1.660257653333333656e+04,1.661495109999999841e+04
1.746791600000000108e+04,1.746791600000000108e+04,1.645979799999999886e+04,1.660947333333333518e+04,1.661093364999999903e+04
1.725956000000000131e+04,1.725956000000000131e+04,1.645829200000000128e+04,1.661032946666666976e+04,1.660516500000000087e+04
1.710869599999999991e+04,1.710869599999999991e+04,1.649930800000000090e+04,1.661643760000000111e+04,1.660140849999999773e+04
1.699674200000000201e+04,1.699674200000000201e+04,1.653657879999999932e+04,1.662299933333333320e+04,1.659786039999999775e+04
1.679190400000000227e+04,1.679190400000000227e+04,1.652973280000000159e+04,1.661773333333333358e+04,1.658958359999999811e+04
